CustomerNr;NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;TailsOnPPS;TailsFlightWatchTerrestrial;TailsFlightWatchSatellite;TailsNotamMonitoring;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;ChurnReportedDate;ChurnReason;BlockedDate;BlockedReason;Country;Balance;FleetSize;Last12Months;YearToDate;LastYearToDate;LastFinancialYear;NavCustomerName;NavCountry;NavBlocked;Turnover2017;Turnover2018;Turnover2019;Turnover2020;Turnover2021;Turnover2022;Turnover2023;Turnover2024;Turnover2025;Turnover2026;Dev1718;Dev1819;Dev1920;Dev2021;Dev2122;Dev2223;Dev2324;Dev2425;Dev2526
COM13818;COM13818;FLYR;NonCust;NULL;0,00;0,00;0,00;0;2021-11-18;0,00;NULL;549.087,00;2023-02-02;Bankruptcy;2023-03-20;Ceased to exist;Norway - NO - Europe;0.00;0;0.00;0.00;0.00;0.00;FLYR AS;NO;3;0,00;0,00;0,00;0,00;122197,49;553822,35;56585,09;0,00;0,00;0,00;NULL;NULL;NULL;NULL;353;-90;-100;NULL;NULL
COM13861;COM13861;Blue One - Aircraft & Crew Management;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Belgium - BE - Europe;0.00;0;0.00;0.00;0.00;0.00;Blue One - Aircraft & Crew Management;BE;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13878;COM13878;AIR MOLDOVA;PotCust;NULL;0,00;0,00;0,00;0;2021-05-05;0,00;NULL;189.525,00;2023-05-16;Missing payment;2023-05-16;Missing payment and communication;Moldova, Republic of - MD - Europe;0.00;0;0.00;0.00;0.00;0.00;Airline Company AIR MOLDOVA Ltd;MD;3;0,00;0,00;0,00;0,00;99439,59;203855,12;70859,47;0,00;0,00;0,00;NULL;NULL;NULL;NULL;105;-65;-100;NULL;NULL
COM13891;COM13891;ALS LIMITED;Customer;2;13,00;0,00;0,00;0;2021-12-01;8,00;NULL;0,00;NULL;reopen after partial payment 16/4, with promise of full payment.;NULL;NULL;Kenya - KE - Africa;62,736.00;15;353,251.00;213,149.00;179,238.00;319,340.00;ALS LIMITED;KE;0;0,00;0,00;0,00;0,00;27776,07;218922,21;286695,78;515037,41;393217,01;248294,43;NULL;NULL;NULL;NULL;688;31;80;-24;-37
COM13908;COM13908;Federal Airlines;PotCust;1;0,00;0,00;0,00;0;2022-10-01;8,00;2025-04-30;30.000,00;2025-02-28;40 of fleet going to fastjet, existing customer, 60 % goes to new vendor - EFB and FPL system intgr.;2025-07-03;HEH - please specify;South Africa - ZA - Africa;0.00;9;0.00;0.00;60,798.00;60,798.00;Federal Airlines (PTY) Ltd;ZA;3;0,00;0,00;0,00;0,00;0,00;38236,88;178148,33;168192,37;91246,86;0,00;NULL;NULL;NULL;NULL;NULL;366;-6;-46;-100
COM13915;COM13915;Luxaviation San Marino SRL (Part of Luxaviation Group);PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;48.268,00;2023-09-11;Group deal - going Flightkeys;2023-09-12;Contract terminated;San Marino - SM - Europe;0.00;0;0.00;0.00;0.00;0.00;Luxaviation San Marino SRL;SM;3;0,00;0,00;0,00;0,00;14658,34;48267,57;11424,29;0,00;0,00;0,00;NULL;NULL;NULL;NULL;229;-76;-100;NULL;NULL
COM13940;COM13940;HAYWAYS;Customer;NULL;2,00;0,00;0,00;0;2023-11-02;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Armenia - AM - Asia;10,644.00;1;107,028.00;74,330.00;45,740.00;78,439.00;HAYWAYS LLC;AM;0;0,00;0,00;0,00;0,00;0,00;0,00;5589,67;66969,74;78438,66;74329,73;NULL;NULL;NULL;NULL;NULL;NULL;1098;17;-5
COM13948;COM13948;TRADEMID;NonCust;NULL;0,00;0,00;0,00;0;2022-01-07;0,00;NULL;177.608,00;2023-01-12;Bankruptcy;2023-01-12;Company ceased!;Turkey - TR - Asia;0.00;0;0.00;0.00;0.00;0.00;Trademid Havacilik Çözümleri Ticaret Ltd Şirketi;TR;3;0,00;0,00;0,00;0,00;0,00;180837,35;0,00;0,00;0,00;0,00;NULL;NULL;NULL;NULL;NULL;-100;NULL;NULL;NULL
COM13951;COM13951;SkyAlps;Customer;2;10,00;9,00;0,00;0;2022-01-12;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Italy - IT - Europe;39,335.00;10;452,785.00;273,209.00;222,853.00;402,429.00;SkyAlps Tour Operator srl;IT;0;0,00;0,00;0,00;0,00;0,00;23187,14;123109,32;231274,74;400727,37;272215,55;NULL;NULL;NULL;NULL;NULL;431;88;73;-32
COM13963;COM13963;SPARFELL Airways SA;PotCust;NULL;0,00;0,00;0,00;0;2021-12-01;0,00;2024-09-30;65.848,00;2024-09-30;Split of group. No PPS activity left.  Customer accept to pay 50 of the reamining contract value.;2024-08-30;No tails on PPS any longer;Switzerland - CH - Europe;0.00;1;0.00;0.00;0.00;0.00;SPARFELL Airways SA;CH;3;0,00;0,00;0,00;0,00;4796,54;67467,53;70513,04;46480,08;0,00;0,00;NULL;NULL;NULL;NULL;1307;5;-34;-100;NULL
COM13975;COM13975;AEROCONTROL;Customer;NULL;0,00;0,00;0,00;0;2022-01-01;8,00;NULL;0,00;NULL;NULL;2023-07-03;NULL;United Arab Emirates - AE - Asia;0.00;0;29,239.00;16,804.00;10,731.00;23,166.00;AEROCONTROL;AE;0;0,00;0,00;0,00;0,00;0,00;33226,62;35927,95;60210,05;23166,38;25607,21;NULL;NULL;NULL;NULL;NULL;8;68;-62;11
COM13992;COM13992;Flight Pit Stop;Customer;NULL;0,00;0,00;0,00;0;2022-01-13;8,00;NULL;0,00;NULL;NULL;2022-04-08;NULL;United Arab Emirates - AE - Asia;9,648.00;0;51,863.00;32,149.00;29,582.00;49,295.00;Flight Pit Stop;AE;0;0,00;0,00;0,00;0,00;0,00;41551,52;65634,85;52898,41;49295,44;32149,39;NULL;NULL;NULL;NULL;NULL;58;-19;-7;-35
COM14005;COM14005;YEMENIA;Customer, on hold;NULL;0,00;0,00;0,00;0;2023-01-01;5,00;NULL;0,00;NULL;NULL;NULL;NULL;Yemen - YE - Asia;0.00;5;17,867.00;0.00;216,065.00;233,932.00;Yemen Airways Co.;YE;0;0,00;0,00;0,00;0,00;0,00;0,00;352643,23;477924,63;258557,86;38662,92;NULL;NULL;NULL;NULL;NULL;NULL;36;-46;-85
COM14018;COM14018;ExecuJet Europe A/S;PotCust;NULL;0,00;0,00;0,00;0;2020-06-01;0,00;NULL;0,00;NULL;NULL;2023-06-06;PPS no longer needed;Denmark - DK - Europe;0.00;0;0.00;0.00;0.00;0.00;ExecuJet Europe A/S;DK;3;0,00;0,00;0,00;0,00;0,00;121869,07;36921,91;0,00;0,00;0,00;NULL;NULL;NULL;NULL;NULL;-70;-100;NULL;NULL
COM14023;COM14023;Myanmar Airways International (MAI);Customer;NULL;11,00;0,00;0,00;0;2022-08-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Myanmar - MM - Asia;57,684.00;11;541,490.00;321,159.00;284,061.00;504,392.00;Myanmar Airways International Co., Ltd.;MM;0;0,00;0,00;0,00;0,00;0,00;0,00;525351,68;472194,80;505034,43;321158,75;NULL;NULL;NULL;NULL;NULL;NULL;-10;7;-36
COM14036;COM14036;Eznis Airways LLC;Quarantine;NULL;0,00;0,00;0,00;0;2022-05-26;8,00;2025-06-17;122.959,00;2025-06-30;NULL;2025-06-17;No payment, no communication.;Mongolia - MN - Asia;0.00;1;0.00;0.00;32,992.00;32,992.00;Eznis Airways LLC;MN;3;0,00;0,00;0,00;0,00;0,00;95288,98;206432,34;194979,00;32991,71;0,00;NULL;NULL;NULL;NULL;NULL;117;-6;-83;-100
COM14048;COM14048;Armenia Airways CJSC;Customer;NULL;2,00;0,00;0,00;0;2022-05-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Armenia - AM - Asia;8,881.00;2;105,519.00;64,980.00;54,660.00;95,199.00;Armenia Airways CJSC;AM;0;0,00;0,00;0,00;0,00;0,00;36040,27;77104,69;81468,16;95199,47;73744,74;NULL;NULL;NULL;NULL;NULL;114;6;17;-23
COM14077;COM14077;Air charter services Pvt.ltd;NonCust;NULL;0,00;0,00;0,00;0;2022-08-01;8,00;2025-02-20;0,00;2025-02-28;88.894;2025-02-20;Replaced by AVIAARC;India - IN - Asia;0.00;8;0.00;0.00;-6.00;-6.00;Air Charter Services Pvt Ltd;IN;3;0,00;0,00;0,00;0,00;0,00;25214,44;75236,55;80430,86;7935,62;0,00;NULL;NULL;NULL;NULL;NULL;198;7;-90;-100
COM14089;COM14089;Greater Bay Airlines;Pending Delivery;1;0,00;0,00;0,00;0;2024-09-02;5,00;NULL;0,00;NULL;NULL;NULL;NULL;Hong Kong - HK - Asia;0.00;8;0.00;0.00;0.00;0.00;GREATER BAY AIRLINES COMPANY LIMITED;HK;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14095;COM14095;Electra Airways;PotCust;NULL;2,00;0,00;0,00;0;2022-10-25;0,00;2026-01-31;367.782,00;2025-08-30;Going to Navblue - package deal, purely management decision.  Dispatchers not asked.;2026-02-06;contract terminated end of Jan/26;Bulgaria - BG - Europe;0.00;2;108,889.00;18,750.00;203,414.00;293,553.00;Electra Airways Ltd EOOD;BG;3;0,00;0,00;0,00;0,00;0,00;0,00;305420,69;402609,69;293553,40;53778,35;NULL;NULL;NULL;NULL;NULL;NULL;32;-27;-82
COM14102;COM14102;VEGA JET;PotCust;NULL;1,00;0,00;0,00;0;2022-09-26;8,00;2024-01-31;34.659,00;2024-01-31;going to unknow competitor, 36 months contract, 21 months remaining.;2025-11-05;going to unknow competitor, 36 months contract, 21 months remaining.;Kazakhstan - KZ - Asia;0.00;1;10,926.00;0.00;25,477.00;36,403.00;Vega Jet LLP;KZ;3;0,00;0,00;0,00;0,00;0,00;0,00;34659,18;110168,45;36403,37;0,00;NULL;NULL;NULL;NULL;NULL;NULL;218;-67;-100
COM14109;COM14109;ASL BV (ASL nv);Customer;3;30,00;0,00;0,00;0;2022-12-31;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Netherlands - NL - Europe;6,103.00;30;70,933.00;42,707.00;36,663.00;64,889.00;ASL BV B.V.;NL;0;0,00;0,00;0,00;0,00;0,00;3453,51;43939,07;47476,06;64889,20;48809,58;NULL;NULL;NULL;NULL;NULL;1172;8;37;-25
COM14144;COM14144;(Duplicate) Atlantis European Airways;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Armenia - AM - Asia;0.00;0;0.00;0.00;0.00;0.00;Atlantis European Airways LLC;AM;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14176;COM14176;Hello Jets;Customer;2;9,00;0,00;0,00;9;2023-01-02;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Romania - RO - Europe;55,934.00;7;546,230.00;382,857.00;122,533.00;285,905.00;Hello Jets S.R.L.;RO;0;0,00;0,00;0,00;0,00;0,00;0,00;105436,86;135181,45;453685,90;382857,42;NULL;NULL;NULL;NULL;NULL;NULL;28;236;-16
COM14248;COM14248;Global Aviation DMCC;Customer;2;7,00;1,00;0,00;0;2023-03-23;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Mauritania - MR - Africa;40,427.00;8;162,264.00;79,802.00;94,923.00;177,385.00;Global Aviation SARL;MR;0;0,00;0,00;0,00;0,00;0,00;0,00;166596,32;160320,89;182399,01;79802,17;NULL;NULL;NULL;NULL;NULL;NULL;-4;14;-56
COM14261;COM14261;ONE AIRWAYS;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Spain - ES - Europe;0.00;2;0.00;0.00;0.00;0.00;ONEAIRWAYS S.A.U.;ES;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14275;COM14275;SI OPS;Customer;3;5,00;3,00;0,00;0;2023-05-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Slovenia - SI - Europe;0.00;6;95,585.00;55,413.00;56,193.00;96,365.00;SI OPS d.o.o.;SI;0;0,00;0,00;0,00;0,00;0,00;0,00;47745,67;94339,13;96364,56;56455,73;NULL;NULL;NULL;NULL;NULL;NULL;98;2;-41
COM14287;COM14287;Echo3 ( JAWI);Customer;3;0,00;0,00;0,00;0;2023-07-01;8,00;NULL;11.632,00;2023-11-30;No Business;NULL;NULL;United Kingdom of Great Britain and Northern Ireland - GB - Europe;0.00;1;167,766.00;93,488.00;103,436.00;177,715.00;Fly Echo3 UK Limited;GB;0;0,00;0,00;0,00;0,00;0,00;0,00;11632,11;82024,88;177714,52;93487,81;NULL;NULL;NULL;NULL;NULL;NULL;605;117;-47
COM14320;COM14320;G.A.A. AVIATION Pvt Ltd;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Pakistan - PK - Asia;0.00;0;0.00;0.00;0.00;0.00;G.A.A. AVIATION Pvt Ltd;PK;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14322;COM14322;FLY ONE ARMENIA;Customer;NULL;10,00;0,00;0,00;0;2023-10-02;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Armenia - AM - Asia;0.00;3;221,238.00;159,194.00;71,291.00;133,336.00;Fly One Armenia;AM;0;0,00;0,00;0,00;0,00;0,00;0,00;9172,68;70436,89;137204,19;159194,11;NULL;NULL;NULL;NULL;NULL;NULL;668;95;16
COM14348;COM14348;Titan Airways LTD;Customer;1;13,00;13,00;6,00;0;2017-08-01;5,00;NULL;0,00;NULL;NULL;NULL;NULL;United Kingdom of Great Britain and Northern Ireland - GB - Europe;60,604.00;12;693,884.00;415,624.00;378,539.00;656,799.00;Titan Airways Ltd;GB;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101698,74;663563,33;415623,56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;552;-37
COM14362;COM14362;Peak Aero Solutions;Customer;2;7,00;24,00;0,00;1;2023-12-15;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Switzerland - CH - Europe;13,652.00;6;191,640.00;121,181.00;121,711.00;192,170.00;Peak Aero Solutions;CH;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;248593,74;193402,41;120186,86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-22;-38
COM14369;COM14369;Fly Mara Airlines;Customer;3;1,00;0,00;0,00;0;2024-12-06;8,00;NULL;0,00;NULL;Unchurned 08 13 2025;2025-11-18;No payment, no communication;Kenya - KE - Africa;0.00;1;4,188.00;0.00;6,245.00;10,434.00;Fly Mara Airlines Limited;KE;3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11828,99;0,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-100
COM14388;COM14388;FIRST COMMODITIES DMCC;PotCust;3;0,00;0,00;0,00;0;2024-02-20;0,00;NULL;0,00;NULL;NULL;NULL;NULL;United Arab Emirates - AE - Asia;0.00;NULL;0.00;0.00;0.00;0.00;FIRST COMMODITIES DMCC;AE;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14392;COM14392;Nurol Air;Customer via;NULL;0,00;0,00;0,00;0;2026-08-25;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Turkey - TR - Asia;0.00;NULL;0.00;0.00;0.00;0.00;Nurol Aviation Inc;TR;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM14399;COM14399;ALPHA AVIATION;Customer;3;0,00;22,00;0,00;0;2025-01-24;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Czechia - CZ - Europe;8,315.00;25;68,507.00;44,472.00;30,930.00;54,965.00;ALPHA AVIATION S.R.O.;CZ;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54964,76;53617,95;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-2
COM14413;COM14413;Euroavia Airlines;Quarantine;NULL;1,00;0,00;0,00;0;2024-05-08;8,00;2026-05-12;86.362,00;2026-05-31;No flight conducted in 2026, AC parked in Napoli.;2026-05-12;Lack of payment;Cyprus - CY - Europe;29,753.00;1;72,927.00;37,876.00;49,030.00;84,081.00;Euroavia Airlines;CY;2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41988,12;84081,09;37876,16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;100;-55
COM14418;COM14418;CAICOS Express AIRWAYS;Customer;NULL;4,00;0,00;0,00;0;2024-06-25;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Turks and Caicos Islands - TC - Americas;15,034.00;3;76,808.00;49,861.00;39,772.00;66,718.00;Caicos Express Airways;TC;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23395,39;66718,31;49861,37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;185;-25
COM14452;COM14452;Fly Vaayu;Testing;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;United Arab Emirates - AE - Asia;0.00;2;0.00;0.00;0.00;0.00;Fly Vaayu LLC;AE;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13278;COM13278;Life Line Ltd;Customer;3;5,00;4,00;0,00;0;2018-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Greece - GR - Europe;0.00;5;96,941.00;58,366.00;53,960.00;92,536.00;Life Line Ltd;GR;0;0,00;34949,74;51231,17;53749,49;49729,64;53340,48;58075,76;80478,51;92535,77;58365,54;NULL;47;5;-7;7;9;39;15;-37
COM13286;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;SCANBLU;SE;3;0,00;32267,22;3292,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NULL;-90;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM13292;COM13292;BAE Systems Marine Ltd.;Customer via;NULL;0,00;0,00;0,00;0;2019-02-01;0,00;NULL;0,00;NULL;NULL;2023-12-12;Moved to Signum;United Kingdom of Great Britain and Northern Ireland - GB - Europe;0.00;5;0.00;0.00;0.00;0.00;BAE Systems Marine Ltd.;GB;3;0,00;0,00;110054,49;119602,06;119627,83;124134,11;118969,58;0,00;0,00;0,00;NULL;NULL;9;0;4;-4;-100;NULL;NULL
COM13322;COM13322;Ghodawat Enterprises Pvt Ltd (Star Air India);Customer;2;9,00;8,00;8,00;0;2018-10-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;India - IN - Asia;163,113.00;10;326,060.00;138,002.00;135,451.00;323,508.00;Ghodawat Enterprises Pvt Ltd;IN;0;0,00;10260,36;81068,75;39094,86;100519,85;91932,29;432678,32;552083,39;452943,07;190821,58;NULL;690;-52;157;-9;371;28;-18;-58
COM13439;COM13439;Air Aviation Support;Customer;3;1,00;0,00;0,00;0;2019-10-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;France - FR - Europe;0.00;0;88,226.00;51,242.00;60,927.00;97,911.00;Air Aviation Support;FR;0;0,00;0,00;7974,55;42659,10;38656,50;47325,39;93109,07;90539,08;97910,72;58874,20;NULL;NULL;435;-9;22;97;-3;8;-40
COM13518;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Taron-Avia LLC;AM;3;0,00;0,00;20591,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NULL;NULL;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM13525;COM13525;Air Ocean Maroc;PotCust;NULL;0,00;0,00;0,00;0;2020-09-17;0,00;NULL;51.805,00;2023-05-16;Missing payment;2023-05-16;Missing payment and communication;Morocco - MA - Africa;0.00;0;0.00;0.00;0.00;0.00;AIR OCEAN MAROC;MA;3;0,00;0,00;0,00;12362,14;47520,94;69567,78;5841,51;0,00;0,00;0,00;NULL;NULL;NULL;284;46;-92;-100;NULL;NULL
COM13531;COM13531;TAAG ANGOLA AIRLINES;Customer;1;27,00;26,00;14,00;0;2023-06-20;8,00;NULL;0,00;NULL;NULL;NULL;payment received - HEH unblock;Angola - AO - Africa;333,154.00;18;1,781,729.00;1,149,969.00;836,958.00;1,468,719.00;TAAG ANGOLA AIRLINES;AO;0;0,00;0,00;0,00;0,00;0,00;0,00;181075,89;1200025,80;1468718,70;1149968,63;NULL;NULL;NULL;NULL;NULL;NULL;563;22;-22
COM13537;COM13537;OMNI Táxi Aéreo S.A.;PotCust;NULL;0,00;0,00;0,00;0;2021-09-01;0,00;2024-06-30;39.720,00;2024-06-30;Has no use of system anymore;2024-07-03;Has no use of system anymore;Brazil - BR - Americas;0.00;1;0.00;0.00;0.00;0.00;OMNI Táxi Aéreo S.A.;BR;3;0,00;0,00;0,00;0,00;6623,40;28908,82;42103,72;26646,66;0,00;0,00;NULL;NULL;NULL;NULL;336;46;-37;-100;NULL
COM13543;COM13543;Turkish Aerospace Industries;Customer;NULL;1,00;0,00;0,00;0;2021-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Turkey - TR - Asia;7,475.00;1;42,711.00;25,750.00;25,035.00;41,996.00;Turkish Aerospace Industries;TR;0;0,00;0,00;0,00;187814,63;85921,11;100726,37;26039,34;44903,93;41996,09;25749,93;NULL;NULL;NULL;-54;17;-74;72;-6;-39
COM13566;COM13566;SkyAir;Quarantine;NULL;0,00;0,00;0,00;0;2020-01-01;8,00;2025-04-30;50.592,00;2025-04-30;Out of business for now;2025-04-30;Out of business for now;Bangladesh - BD - Asia;0.00;1;0.00;0.00;4,498.00;4,498.00;SKY CAPITAL AIRLINES LIMITED;BD;3;0,00;0,00;0,00;36708,74;35563,58;20157,43;53191,79;68422,16;12294,02;0,00;NULL;NULL;NULL;-3;-43;164;29;-82;-100
COM13590;COM13590;Aerospace Consortium Ltd.;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-11-16;No communication after signing, account now closed on request from RS;Kenya - KE - Africa;0.00;0;0.00;0.00;0.00;0.00;Aerospace Consortium Ltd.;KE;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13596;COM13596;TransNusa Aviation Mandiri;PotCust;NULL;0,00;0,00;0,00;0;2020-06-01;0,00;NULL;0,00;NULL;NULL;2021-09-14;Lost com after signed agreement, now closed after being pending for more than a year.;Indonesia - ID - Asia;0.00;0;0.00;0.00;0.00;0.00;TransNusa Aviation Mandiri;ID;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13605;COM13605;SMART JET SP. Z.O.O.;Customer;3;6,00;0,00;0,00;0;2020-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Poland - PL - Europe;0.00;6;103,523.00;64,253.00;54,932.00;94,202.00;SMART JET SP. Z.O.O.;PL;0;0,00;0,00;0,00;36752,57;60832,80;66716,71;76746,39;88137,73;94201,63;64252,87;NULL;NULL;NULL;66;10;15;15;7;-32
COM13617;COM13617;Direct Dispatch Sp. z o.o.;Customer;2;7,00;0,00;0,00;0;2020-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Poland - PL - Europe;0.00;13;283,079.00;164,241.00;199,577.00;318,415.00;Direct Dispatch Sp. z o.o.;PL;0;0,00;0,00;0,00;114918,63;258029,23;320485,58;259742,95;308268,67;318414,61;206245,39;NULL;NULL;NULL;125;24;-19;19;3;-35
COM13623;COM13623;Merkur Aviation;PotCust;NULL;0,00;0,00;0,00;0;2020-04-01;8,00;2025-02-28;157.491,00;2025-02-28;Shutting down for flight planning activities.;2025-04-02;Shutting down for flight planning activities.;Turkey - TR - Asia;0.00;6;0.00;0.00;40,443.00;40,443.00;Merkur Aviation;TR;3;0,00;0,00;0,00;25078,63;93945,50;134892,78;108668,47;145288,00;40443,38;0,00;NULL;NULL;NULL;275;44;-19;34;-72;-100
COM13659;COM13659;SAUDI ROYAL AVIATION;Customer;NULL;17,00;0,00;0,00;0;2022-11-03;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Saudi Arabia - SA - Asia;0.00;17;832,944.00;425,377.00;421,073.00;828,641.00;SAUDI ROYAL AVIATION;SA;0;0,00;0,00;0,00;0,00;0,00;65615,37;1118754,38;699006,14;828640,83;425376,77;NULL;NULL;NULL;NULL;NULL;1605;-38;19;-49
COM13669;COM13669;Aura Airlines;PotCust;NULL;0,00;0,00;0,00;0;2020-11-18;0,00;NULL;178.971,00;2022-12-20;Missing payment;2022-12-20;No payment, no communication;Spain - ES - Europe;0.00;0;0.00;0.00;0.00;0.00;Aura Airlines SL;ES;3;0,00;0,00;0,00;0,00;71885,09;164450,45;0,00;0,00;0,00;0,00;NULL;NULL;NULL;NULL;129;-100;NULL;NULL;NULL
COM13692;COM13692;Aviastar TU;Quarantine;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Russian Federation - RU - Europe;0.00;0;0.00;0.00;0.00;0.00;LLC Aviastar TU;RU;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13706;COM13706;Dansk Radioteknik;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2022-10-12;Agreed with JM/PJ;Denmark - DK - Europe;0.00;0;0.00;0.00;0.00;0.00;Dansk Radioteknik;DK;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13724;COM13724;Tarco Aviation Company;PotCust;NULL;0,00;0,00;0,00;0;2021-02-19;0,00;NULL;0,00;NULL;NULL;NULL;Unblocked LN;Sudan - SD - Africa;0.00;0;0.00;0.00;0.00;0.00;Tarco Aviation Company Ltd.;SD;0;0,00;0,00;0,00;134409,29;304899,47;401759,79;0,00;0,00;0,00;0,00;NULL;NULL;NULL;127;32;-100;NULL;NULL;NULL
COM13732;COM13732;Advania Service AB (Swedish Air Force);PotCust;2;0,00;0,00;0,00;0;1999-10-01;8,00;2025-09-30;0,00;2024-09-30;Missing functionality and charts. Missing stay function and mission planning;2025-10-03;Missing functionality and charts. Missing stay function and mission planning;Sweden - SE - Europe;0.00;20;0.00;0.00;0.00;0.00;Advania Sverige AB;SE;3;0,00;0,00;0,00;203514,63;996050,71;1053410,32;0,00;1124896,94;0,00;0,00;NULL;NULL;NULL;389;6;-100;NULL;-100;NULL
